Link,Vacancy,Wage,Company,City,Experience,Company`s rating,Working hours,Employee`s location
https://hh.ru/vacancy/85072195?hhtmFrom=vacancy_search_list,Водитель-курьер,110000,Lamoda,"Москва, Дмитровская и еще 1 ",Без опыта,3.9,Полная занятость,Сменный график
https://hh.ru/vacancy/92988984?hhtmFrom=vacancy_search_list,Вечерний Консультант Тинькофф Банк со знанием узбекского/таджикского языка,67000,Тинькофф,Москва,Без опыта,4.0,Полная занятость,Удалённая работа
https://hh.ru/vacancy/94598650?hhtmFrom=vacancy_search_list,Бариста,74000,ВкусВилл. Магазины,Москва,Без опыта,4.0,Полная занятость,Удалённая работа
https://hh.ru/vacancy/96694054?hhtmFrom=vacancy_search_list,Кассир,74000,ВкусВилл. Магазины,Москва,Без опыта,4.0,Полная занятость,Удалённая работа
https://hh.ru/vacancy/68311208?hhtmFrom=vacancy_search_list,Продавец-консультант (г. Московский),71000,ВкусВилл. Магазины,"Москва, Говорово",Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/96989760?hhtmFrom=vacancy_search_list,Повар мясник,91000,"КуулКлевер (МясновЪ, Отдохни)",Москва,Без опыта,3.9,Полная занятость,В офисе
https://hh.ru/vacancy/97450899?hhtmFrom=vacancy_search_list,Водитель-курьер (Осташковский),100000,Ozon Производство,"Москва, Свиблово",Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/67002707?hhtmFrom=vacancy_search_list,Продавец-консультант (м. Сокольники),71560,ВкусВилл. Магазины,"Москва, Сокольники",Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/98498018?hhtmFrom=vacancy_search_list,Водитель-курьер/Автокурьер,71560,ВкусВилл. Магазины,"Москва, Сокольники",Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/69958302?hhtmFrom=vacancy_search_list,Водитель-курьер на LADA LARGUS,110000,Lamoda,Москва,Без опыта,3.9,Полная занятость,Сменный график
https://hh.ru/vacancy/98046021?hhtmFrom=vacancy_search_list,Менеджер выездного сервиса,115000,Сбер. Начало карьеры,Москва,Без опыта,4.0,Полная занятость,В офисе
https://hh.ru/vacancy/73584673?hhtmFrom=vacancy_search_list,Продавец (м. Борисово),67000,ВкусВилл. Магазины,"Москва, Борисово",Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/54722173?hhtmFrom=vacancy_search_list,Продавец-консультант (м. Медведково),71560,ВкусВилл. Магазины,Москва,Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/70044256?hhtmFrom=vacancy_search_list,Продавец-консультант (м. Парк Культуры),71000,ВкусВилл. Магазины,"Москва, Парк культуры",Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/76132606?hhtmFrom=vacancy_search_list,Бариста (м. Народное ополчение),74460,ВкусВилл. Магазины,"Москва, Народное Ополчение и еще 1 ",Без опыта,3.7,Полная занятость,В офисе
https://hh.ru/vacancy/73390804?hhtmFrom=vacancy_search_list,Продавец-кассир (м. Пионерская),71000,ВкусВилл. Магазины,"Москва, Пионерская",Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/73583562?hhtmFrom=vacancy_search_list,Продавец (м. Бульвар Рокоссовского),67000,ВкусВилл. Магазины,"Москва, Бульвар Рокоссовского",Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/73389383?hhtmFrom=vacancy_search_list,Продавец-консультант (м. Добрынинская),71000,ВкусВилл. Магазины,"Москва, Добрынинская и еще 1 ",Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/98494936?hhtmFrom=vacancy_search_list,Пекарь на склад Пятерочки и Перекрестка,57000,X5 Digital,"Москва, Курьяново и еще 2 ",Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/94286026?hhtmFrom=vacancy_search_list,Водитель-курьер,110000,Lamoda,Москва,Без опыта,3.9,Полная занятость,Сменный график
https://adsrv.hh.ru/click?b=1007295&place=35&meta=sp2rPluy_ISKWnTN0aBb16z1BIw3Z-aiNM4bj-9iGdhGzJTENQgDLKWVIiwnavEr1f7VisItKJgAMZKoKYnJ9OcyWtn9hLSb7cDXFqwLli6HSUYsc_r3zlxMUZVDXtEbhQysb3qCCOQTzu_msjJ_nSKf1gSp_foMZCj3FET1y_oO6N7yo5Ws7v7t0OdxTGxwNdIcXQFKH8BZnk6uR0ugKRapbHcEf2qLhGnwyWRzpLFrX2SyBm9Wb5T6JFd3WxMacKs7qlnJwlG2bKTiLHTKPJh76VCCQ7ieRngIIY36mnWg0GPemTG4RtwI2asfsj4JS4B8RqrcXUwdIyDsBB1nz_aXKwUm-7_WtbtPFenP_5ibMHsKpOofg5UZG6Uw5yU4TtJlmWsY_u87LzyWwyGAYnY7XFbAdFN_m6Rgw6wAA8LMZJeW9g_B0TA2pBtQ35p_RSvGkRAMFvL6ota_xXMygzx00WQ6U_vXIwCcOiDM6Z5CxVtXamhH9WE9wHZ3WhRCAwV9lkbh3_s6aHXU8zjd9g%3D%3D&clickType=link_to_vacancy,Официант/бармен/бариста,60000,Aldo Coppola,"Москва, Славянский бульвар и еще 1 ",Без опыта,4.0,Полная занятость,В офисе
https://adsrv.hh.ru/click?b=1006721&place=36&meta=z0INqPebYW99R3FEwN4RuCMUpRNLBRRMJVsWpaRzmahIcSDN3ky40zRsMX4fNFYGu6FpRjjLdMLKYnp5Y9F3mE72Y8P_S6_Ysf1cob8UVMK_mjXtEc8XRpbcw_TIkswtUIIfqKLixvYVjAPZ1A9dn7Gcp1O57Sg9LMt-KVKnlbusFaX8bKoGYPXbt0SslTmk2Ssx2dBdePLDoDVkYJv_oDSF-aBQxsxSlqvdWY-cp6pHVZoxaRS7n0T_PIpp1FG75C8isF4zF7JNgpxSaJF5lTcqzlbrgwE1XZ8Zst9tj8AOVrjdoy6mMfUuQjXktrPyFWb6Iq9b2ehSG_6lvNim5YutsVSvNnWFMJV9wtiAT6swGl5Un1RvzklO2VVEuzMcm8xgEdCo0-devkfpMXmaRAw6WJTGOlUkJmf5orKAB0SoxYVsrEbw8LiDBEGBFgrsPwitvSJdQ3g2fqq-um87bhFA_fNx3bXKixPQ2sn6XnRdBYUDYYTkPblEmKO4mlvKRsY42Hw_kzELwxatZrZtUg%3D%3D&clickType=link_to_vacancy,Флорист,65000,Бьюти Флауэрс,"Москва, Бауманская и еще 2 ",Опыт от 1 года до 3 лет,4.0,Полная занятость,В офисе
https://hh.ru/vacancy/50941858?hhtmFrom=vacancy_search_list,Продавец-консультант (м. Тропарёво),71000,ВкусВилл. Магазины,"Москва, Тропарево",Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/76493782?hhtmFrom=vacancy_search_list,Продавец-консультант (Рассказовка),71000,ВкусВилл. Магазины,"Москва, Рассказовка",Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/67232094?hhtmFrom=vacancy_search_list,Продавец-консультант (м. Шипиловская),71560,ВкусВилл. Магазины,"Москва, Зябликово и еще 1 ",Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/54892399?hhtmFrom=vacancy_search_list,Продавец-консультант (м. Полежаевская),71560,ВкусВилл. Магазины,"Москва, Полежаевская",Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/90381336?hhtmFrom=vacancy_search_list,Главный менеджер по привлечению корпоративных клиентов среднего и крупного бизнеса,150000,Тинькофф,Москва,Опыт от 1 года до 3 лет,4.0,Полная занятость,В офисе
https://hh.ru/vacancy/66181315?hhtmFrom=vacancy_search_list,Продавец-консультант (м. Таганская),71560,ВкусВилл. Магазины,"Москва, Марксистская и еще 2 ",Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/95891070?hhtmFrom=vacancy_search_list,"Продавец-консультант (м. Дубровка, Симоновский вал 16)",71500,ВкусВилл. Магазины,"Москва, Дубровка и еще 2 ",Без опыта,3.7,Полная занятость,В офисе
https://hh.ru/vacancy/85072664?hhtmFrom=vacancy_search_list,Водитель-курьер на Lada Largus,110000,Lamoda,Москва,Без опыта,3.9,Полная занятость,Сменный график
https://hh.ru/vacancy/84839637?hhtmFrom=vacancy_search_list,Продавец-кассир (м. Солнцево),71000,ВкусВилл. Магазины,"Москва, Боровское шоссе и еще 2 ",Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/97972427?hhtmFrom=vacancy_search_list,Водитель-курьер (Ногинск),90000,Ozon Производство,"Москва, Первомайская",Без опыта,3.7,Полная занятость,Сменный график
https://hh.ru/vacancy/85105072?hhtmFrom=vacancy_search_list,"Продавец-консультант в магазин Just Clothes (ТЦ ""МЕГА Теплый Стан"")",65000,Just Clothes,"Москва, Коньково и еще 2 ",Без опыта,4.4,Полная занятость,Гибкий график
https://hh.ru/vacancy/98617401?hhtmFrom=vacancy_search_list,"Кладовщик в ТЦ ""Мега""",47500,"Компания «СПОРТМАСТЕР», Розничные продажи",Екатеринбург,Без опыта,4.3,Полная занятость,В офисе
